level_0,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25189,34524,31,admin.,single,high.school,no,yes,no,cellular,may,thu,150,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25190,34525,31,services,single,university.degree,no,yes,no,cellular,may,thu,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25191,34526,27,services,single,high.school,no,yes,no,cellular,may,thu,88,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25192,34527,34,technician,single,professional.course,no,yes,no,cellular,may,thu,277,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25193,34528,40,services,divorced,high.school,no,no,no,cellular,may,thu,96,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25194,34529,24,technician,single,professional.course,no,no,no,cellular,may,thu,175,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25195,34530,23,admin.,single,high.school,no,no,no,cellular,may,thu,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25196,34533,36,management,married,university.degree,no,no,no,cellular,may,thu,164,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25197,34534,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25198,34536,21,services,single,high.school,no,yes,no,cellular,may,thu,136,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25199,34538,29,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,17,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25200,34539,46,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,155,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25201,34541,51,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,159,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25202,34542,37,services,divorced,high.school,no,no,no,cellular,may,thu,36,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25203,34543,27,technician,single,university.degree,no,yes,no,cellular,may,thu,43,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25204,34544,23,admin.,single,high.school,no,yes,no,cellular,may,thu,70,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25205,34546,34,self-employed,married,high.school,no,yes,no,cellular,may,thu,107,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25206,34547,39,admin.,married,high.school,no,no,no,cellular,may,thu,806,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25207,34548,23,technician,single,high.school,no,no,no,cellular,may,thu,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25208,34549,26,admin.,single,university.degree,no,no,no,telephone,may,thu,217,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25209,34550,32,blue-collar,single,high.school,no,yes,no,cellular,may,thu,216,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25210,34551,35,admin.,single,university.degree,no,yes,no,cellular,may,thu,143,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25211,34552,28,management,single,basic.9y,no,yes,no,cellular,may,thu,106,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25212,34553,28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,226,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25213,34554,28,management,single,basic.9y,no,yes,no,telephone,may,thu,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25214,34555,34,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25215,34556,23,services,single,basic.9y,no,yes,no,cellular,may,thu,64,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25216,34557,36,admin.,married,university.degree,no,no,no,cellular,may,thu,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25217,34558,22,student,single,high.school,no,yes,no,cellular,may,thu,99,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25218,34559,38,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25219,34560,27,technician,single,professional.course,no,no,no,cellular,may,thu,256,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,0
25220,34561,35,blue-collar,married,high.school,no,yes,no,cellular,may,thu,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25221,34562,27,technician,single,professional.course,no,yes,no,cellular,may,thu,285,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25222,34563,40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,140,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25223,34564,33,admin.,married,university.degree,no,yes,no,cellular,may,thu,167,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25224,34565,30,technician,single,professional.course,no,yes,no,cellular,may,thu,691,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25225,34566,27,technician,single,professional.course,no,no,no,cellular,may,thu,311,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25226,34567,30,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,164,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25227,34568,23,technician,single,high.school,no,no,yes,cellular,may,thu,1129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25228,34569,24,blue-collar,single,basic.4y,no,yes,yes,cellular,may,thu,109,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25229,34570,33,admin.,married,university.degree,no,yes,yes,cellular,may,thu,444,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25230,34571,48,admin.,divorced,high.school,no,yes,no,cellular,may,thu,265,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25231,34572,28,technician,married,university.degree,no,yes,yes,cellular,may,thu,175,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25232,34573,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,191,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1
25233,34574,39,technician,married,professional.course,no,yes,no,cellular,may,thu,292,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25234,34575,39,technician,married,professional.course,no,no,no,cellular,may,thu,239,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25235,34576,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,59,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25236,34577,31,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,471,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25237,34578,46,services,married,high.school,no,yes,no,cellular,may,thu,182,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25238,34579,28,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,933,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25239,34581,31,technician,married,university.degree,no,yes,no,cellular,may,thu,432,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25240,34582,27,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,224,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25241,34583,33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,616,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25242,34584,42,technician,married,professional.course,no,yes,yes,cellular,may,thu,50,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25243,34585,29,admin.,single,basic.9y,no,yes,no,cellular,may,thu,111,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25244,34586,26,admin.,single,high.school,no,yes,no,cellular,may,thu,685,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25245,34587,26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,134,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25246,34588,54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,423,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25247,34591,58,entrepreneur,divorced,professional.course,no,yes,no,cellular,may,thu,165,5,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25248,34592,51,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,668,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25249,34593,28,student,single,university.degree,no,yes,no,cellular,may,thu,42,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25250,34594,24,services,married,high.school,no,no,no,cellular,may,thu,177,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25251,34595,27,admin.,single,high.school,no,yes,yes,cellular,may,thu,99,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25252,34596,29,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,108,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25253,34597,49,services,married,high.school,no,yes,yes,cellular,may,thu,291,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25254,34598,35,admin.,married,high.school,no,yes,no,cellular,may,thu,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25255,34599,35,services,married,high.school,no,yes,no,cellular,may,thu,117,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25256,34600,57,services,divorced,basic.4y,no,no,no,cellular,may,thu,161,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25257,34601,25,blue-collar,single,high.school,no,yes,no,cellular,may,thu,330,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25258,34602,33,technician,single,professional.course,no,no,no,cellular,may,thu,480,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25259,34603,53,services,married,basic.6y,no,yes,no,cellular,may,thu,24,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25260,34604,31,admin.,married,high.school,no,no,no,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25261,34605,23,student,single,high.school,no,yes,no,cellular,may,thu,143,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25262,34607,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25263,34608,36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,157,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25264,34610,54,self-employed,divorced,professional.course,no,yes,no,cellular,may,thu,553,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25265,34611,24,student,single,basic.9y,no,yes,no,telephone,may,thu,25,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25266,34612,31,admin.,single,high.school,no,no,no,cellular,may,thu,433,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25267,34613,40,services,divorced,high.school,no,no,yes,cellular,may,thu,632,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25268,34614,31,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,115,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25269,34615,33,management,single,university.degree,no,no,no,cellular,may,thu,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25270,34616,37,housemaid,single,high.school,no,yes,no,cellular,may,thu,142,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25271,34617,33,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25272,34618,40,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,246,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25273,34619,36,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,329,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25274,34620,31,technician,single,basic.9y,no,yes,no,cellular,may,thu,479,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,1
25275,34621,30,technician,married,university.degree,no,yes,no,cellular,may,thu,46,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25276,34622,33,admin.,single,university.degree,no,yes,no,cellular,may,thu,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25277,34624,25,admin.,single,high.school,no,yes,no,cellular,may,thu,888,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25278,34625,31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,185,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25279,34626,26,blue-collar,married,professional.course,no,no,no,cellular,may,thu,1071,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25280,34627,35,admin.,married,university.degree,no,no,no,cellular,may,thu,229,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25281,34629,34,admin.,married,university.degree,no,yes,no,cellular,may,thu,293,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25282,34630,46,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,46,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25283,34631,33,technician,married,university.degree,no,no,yes,cellular,may,thu,169,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25284,34632,41,technician,married,professional.course,no,no,yes,cellular,may,thu,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25285,34633,42,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25286,34634,30,admin.,single,high.school,no,yes,no,cellular,may,thu,284,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25287,34636,27,admin.,married,high.school,no,no,yes,cellular,may,thu,151,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25288,34637,36,management,married,university.degree,no,yes,no,telephone,may,thu,68,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25289,34638,37,technician,single,professional.course,no,yes,no,cellular,may,thu,56,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25290,34639,32,technician,single,professional.course,no,no,no,cellular,may,thu,1060,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25291,34640,24,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,196,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25292,34641,29,services,single,high.school,no,yes,no,cellular,may,thu,332,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25293,34642,27,admin.,single,university.degree,no,yes,no,cellular,may,thu,1543,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25294,34644,30,blue-collar,married,basic.6y,no,no,yes,cellular,may,thu,24,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25295,34645,34,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,218,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25296,34646,42,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25297,34647,40,admin.,divorced,basic.9y,no,yes,no,cellular,may,thu,688,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25298,34648,26,admin.,single,university.degree,no,yes,no,cellular,may,thu,400,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25299,34649,42,services,married,high.school,no,yes,no,cellular,may,thu,164,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25300,34650,29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,123,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25301,34651,28,services,single,high.school,no,no,no,cellular,may,thu,99,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25302,34652,30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,362,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25303,34653,35,entrepreneur,married,professional.course,no,no,yes,cellular,may,thu,111,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25304,34656,32,admin.,married,university.degree,no,no,no,cellular,may,thu,366,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25305,34657,33,services,single,high.school,no,yes,no,cellular,may,thu,367,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25306,34659,30,admin.,single,high.school,no,yes,no,cellular,may,thu,464,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25307,34660,26,technician,single,professional.course,no,yes,yes,cellular,may,thu,158,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25308,34661,22,technician,single,professional.course,no,no,no,telephone,may,thu,29,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25309,34662,46,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,221,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25310,34666,31,entrepreneur,married,university.degree,no,yes,no,cellular,may,thu,113,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25311,34667,26,technician,single,professional.course,no,yes,no,cellular,may,thu,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25312,34669,31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,535,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25313,34671,44,entrepreneur,married,university.degree,no,yes,yes,cellular,may,thu,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25314,34672,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,265,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25315,34673,34,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25316,34674,38,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,299,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25317,34675,42,technician,married,professional.course,no,yes,no,cellular,may,thu,196,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25318,34677,27,admin.,married,professional.course,no,yes,yes,cellular,may,thu,162,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25319,34678,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,304,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25320,34680,42,technician,married,professional.course,no,yes,no,cellular,may,thu,251,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25321,34681,32,services,single,university.degree,no,yes,no,cellular,may,thu,261,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25322,34682,31,management,single,university.degree,no,yes,no,cellular,may,thu,8,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25323,34683,45,self-employed,married,university.degree,no,yes,no,cellular,may,thu,171,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25324,34684,39,admin.,married,high.school,no,yes,no,cellular,may,thu,112,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25325,34685,32,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25326,34686,31,blue-collar,single,professional.course,no,yes,no,cellular,may,thu,60,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25327,34688,28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,176,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25328,34689,29,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,241,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25329,34690,29,admin.,single,high.school,no,yes,no,cellular,may,thu,566,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25330,34691,31,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,303,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25331,34692,26,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,649,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25332,34693,25,student,single,high.school,no,yes,no,cellular,may,thu,959,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1
25333,34694,31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,134,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25334,34695,34,services,married,high.school,no,no,no,cellular,may,thu,353,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25335,34696,30,admin.,married,university.degree,no,no,no,telephone,may,thu,72,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25336,34697,33,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,337,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25337,34699,27,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,291,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25338,34700,31,admin.,single,university.degree,no,no,yes,cellular,may,thu,546,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25339,34701,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,252,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25340,34702,54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,532,2,6,2,success,-1.8,92.893,-46.2,1.266,5099.1,1
25341,34703,31,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,204,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25342,34705,31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,267,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25343,34706,35,admin.,divorced,high.school,no,yes,no,cellular,may,thu,406,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25344,34707,31,admin.,single,high.school,no,yes,no,cellular,may,thu,1094,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25345,34708,26,admin.,single,university.degree,no,yes,no,cellular,may,thu,320,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25346,34709,28,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,884,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1
25347,34711,28,services,single,professional.course,no,no,no,telephone,may,thu,210,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25348,34712,23,technician,single,high.school,no,no,no,cellular,may,thu,198,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25349,34713,30,admin.,single,university.degree,no,yes,no,cellular,may,thu,241,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25350,34714,47,blue-collar,divorced,basic.9y,no,no,no,cellular,may,thu,16,8,6,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25351,34715,29,admin.,single,basic.9y,unknown,no,no,cellular,may,thu,460,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25352,34716,37,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,thu,604,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25353,34718,45,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,thu,72,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25354,34719,33,admin.,married,high.school,no,no,no,cellular,may,thu,350,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25355,34720,29,blue-collar,married,basic.6y,no,no,yes,cellular,may,thu,93,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25356,34721,30,admin.,single,university.degree,no,yes,yes,cellular,may,thu,176,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25357,34722,24,admin.,married,high.school,no,yes,no,cellular,may,thu,118,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25358,34723,39,admin.,single,high.school,no,no,no,cellular,may,thu,387,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25359,34725,37,technician,single,university.degree,no,no,no,cellular,may,thu,336,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25360,34726,32,blue-collar,single,high.school,no,yes,no,cellular,may,thu,205,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25361,34727,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,135,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25362,34730,23,technician,single,high.school,no,yes,no,cellular,may,thu,240,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25363,34731,60,retired,married,high.school,no,no,no,cellular,may,thu,512,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25364,34734,30,services,single,high.school,no,yes,no,cellular,may,thu,41,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25365,34736,30,technician,married,basic.9y,no,yes,no,cellular,may,thu,181,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25366,34737,38,technician,single,professional.course,no,yes,no,cellular,may,thu,306,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25367,34738,29,admin.,divorced,university.degree,no,no,no,telephone,may,thu,90,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25368,34739,38,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,15,9,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25369,34740,38,entrepreneur,married,university.degree,no,no,no,cellular,may,thu,136,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25370,34741,46,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,154,2,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,0
25371,34742,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,305,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25372,34744,29,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,47,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25373,34745,31,technician,married,university.degree,no,yes,yes,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25374,34746,39,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,170,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25375,34747,36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,204,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25376,34748,26,technician,single,professional.course,no,yes,no,cellular,may,thu,294,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25377,34749,27,self-employed,single,university.degree,no,no,no,cellular,may,thu,367,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
